comuna,rango_etario,sexo,junta_discapacidad,barrio,total,cud_activos,cud_vencidos
10,18-64 Adulto,MASCULINO,Visceral,Villa Luro,30,28,2
10,18-64 Adulto,MASCULINO,Visceral,Villa Real,14,13,1
10,18-64 Adulto,MASCULINO,Visual,Floresta,20,20,0
10,18-64 Adulto,MASCULINO,Visual,Monte Castro,20,18,2
10,18-64 Adulto,MASCULINO,Visual,Velez Sarsfield,18,15,3
10,18-64 Adulto,MASCULINO,Visual,Villa Luro,11,11,0
10,18-64 Adulto,MASCULINO,Visual,Villa Real,6,6,0
10,18-64 Adulto,NO BINARIE,Mental,Floresta,1,1,0
10,18-64 Adulto,NO BINARIE,Mental,Villa Luro,1,1,0
10,6-17 Pediátrico,FEMENINO,Auditiva,Floresta,2,2,0
10,6-17 Pediátrico,FEMENINO,Auditiva,Monte Castro,3,3,0
10,6-17 Pediátrico,FEMENINO,Auditiva,Velez Sarsfield,2,2,0
10,6-17 Pediátrico,FEMENINO,Auditiva,Versalles,2,2,0
10,6-17 Pediátrico,FEMENINO,Auditiva,Villa Luro,5,5,0
10,6-17 Pediátrico,FEMENINO,Mental,Floresta,79,73,6
10,6-17 Pediátrico,FEMENINO,Mental,Monte Castro,53,51,2
10,6-17 Pediátrico,FEMENINO,Mental,Velez Sarsfield,68,66,2
10,6-17 Pediátrico,FEMENINO,Mental,Versalles,20,20,0
10,6-17 Pediátrico,FEMENINO,Mental,Villa Luro,50,47,3
10,6-17 Pediátrico,FEMENINO,Mental,Villa Real,19,19,0
10,6-17 Pediátrico,FEMENINO,Mixta,Floresta,6,5,1
10,6-17 Pediátrico,FEMENINO,Mixta,Monte Castro,7,6,1
10,6-17 Pediátrico,FEMENINO,Mixta,Velez Sarsfield,5,5,0
10,6-17 Pediátrico,FEMENINO,Mixta,Versalles,3,3,0
10,6-17 Pediátrico,FEMENINO,Mixta,Villa Luro,7,7,0
10,6-17 Pediátrico,FEMENINO,Mixta,Villa Real,6,6,0
10,6-17 Pediátrico,FEMENINO,Motora,Floresta,4,4,0
10,6-17 Pediátrico,FEMENINO,Motora,Monte Castro,3,3,0
10,6-17 Pediátrico,FEMENINO,Motora,Velez Sarsfield,3,3,0
10,6-17 Pediátrico,FEMENINO,Motora,Versalles,2,2,0
10,6-17 Pediátrico,FEMENINO,Motora,Villa Luro,4,4,0
10,6-17 Pediátrico,FEMENINO,Motora,Villa Real,2,2,0
10,6-17 Pediátrico,FEMENINO,Visceral,Monte Castro,4,4,0
10,6-17 Pediátrico,FEMENINO,Visceral,Velez Sarsfield,4,3,1
10,6-17 Pediátrico,FEMENINO,Visceral,Versalles,1,0,1
10,6-17 Pediátrico,FEMENINO,Visceral,Villa Luro,1,1,0
10,6-17 Pediátrico,FEMENINO,Visceral,Villa Real,1,1,0
10,6-17 Pediátrico,FEMENINO,Visual,Monte Castro,2,2,0
10,6-17 Pediátrico,FEMENINO,Visual,Villa Luro,1,1,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Floresta,6,6,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Monte Castro,1,1,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Velez Sarsfield,4,4,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Versalles,1,1,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Villa Luro,4,4,0
10,6-17 Pediátrico,MASCULINO,Auditiva,Villa Real,2,2,0
10,6-17 Pediátrico,MASCULINO,Mental,Floresta,217,207,10
10,6-17 Pediátrico,MASCULINO,Mental,Monte Castro,176,173,3
10,6-17 Pediátrico,MASCULINO,Mental,Velez Sarsfield,170,163,7
10,6-17 Pediátrico,MASCULINO,Mental,Versalles,60,59,1
10,6-17 Pediátrico,MASCULINO,Mental,Villa Luro,180,172,8
10,6-17 Pediátrico,MASCULINO,Mental,Villa Real,60,58,2
10,6-17 Pediátrico,MASCULINO,Mixta,Floresta,22,21,1
10,6-17 Pediátrico,MASCULINO,Mixta,Monte Castro,17,17,0
10,6-17 Pediátrico,MASCULINO,Mixta,Velez Sarsfield,15,15,0
10,6-17 Pediátrico,MASCULINO,Mixta,Versalles,4,4,0
10,6-17 Pediátrico,MASCULINO,Mixta,Villa Luro,17,17,0
10,6-17 Pediátrico,MASCULINO,Mixta,Villa Real,4,4,0
10,6-17 Pediátrico,MASCULINO,Motora,Floresta,6,6,0
10,6-17 Pediátrico,MASCULINO,Motora,Monte Castro,2,2,0
10,6-17 Pediátrico,MASCULINO,Motora,Velez Sarsfield,4,4,0
10,6-17 Pediátrico,MASCULINO,Motora,Versalles,2,1,1
10,6-17 Pediátrico,MASCULINO,Motora,Villa Luro,4,4,0
10,6-17 Pediátrico,MASCULINO,Motora,Villa Real,3,2,1
10,6-17 Pediátrico,MASCULINO,Visceral,Floresta,4,4,0
10,6-17 Pediátrico,MASCULINO,Visceral,Monte Castro,3,1,2
10,6-17 Pediátrico,MASCULINO,Visceral,Velez Sarsfield,2,2,0
10,6-17 Pediátrico,MASCULINO,Visceral,Villa Luro,1,1,0
10,6-17 Pediátrico,MASCULINO,Visual,Floresta,2,2,0
10,6-17 Pediátrico,MASCULINO,Visual,Monte Castro,1,1,0
10,6-17 Pediátrico,MASCULINO,Visual,Velez Sarsfield,3,3,0
10,6-17 Pediátrico,MASCULINO,Visual,Villa Luro,1,1,0
10,65+ Personas mayores,FEMENINO,Auditiva,Floresta,119,115,4
10,65+ Personas mayores,FEMENINO,Auditiva,Monte Castro,116,111,5
10,65+ Personas mayores,FEMENINO,Auditiva,Velez Sarsfield,116,113,3
10,65+ Personas mayores,FEMENINO,Auditiva,Versalles,51,49,2
10,65+ Personas mayores,FEMENINO,Auditiva,Villa Luro,109,105,4
10,65+ Personas mayores,FEMENINO,Auditiva,Villa Real,44,41,3
10,65+ Personas mayores,FEMENINO,Mental,Floresta,57,50,7
10,65+ Personas mayores,FEMENINO,Mental,Monte Castro,73,67,6
10,65+ Personas mayores,FEMENINO,Mental,Velez Sarsfield,61,54,7
10,65+ Personas mayores,FEMENINO,Mental,Versalles,21,15,6
10,65+ Personas mayores,FEMENINO,Mental,Villa Luro,54,46,8
10,65+ Personas mayores,FEMENINO,Mental,Villa Real,26,25,1
10,65+ Personas mayores,FEMENINO,Mixta,Floresta,146,124,22
10,65+ Personas mayores,FEMENINO,Mixta,Monte Castro,151,127,24
10,65+ Personas mayores,FEMENINO,Mixta,Velez Sarsfield,154,137,17
10,65+ Personas mayores,FEMENINO,Mixta,Versalles,62,49,13
10,65+ Personas mayores,FEMENINO,Mixta,Villa Luro,157,142,15
10,65+ Personas mayores,FEMENINO,Mixta,Villa Real,68,62,6
10,65+ Personas mayores,FEMENINO,Motora,Floresta,155,146,9
10,65+ Personas mayores,FEMENINO,Motora,Monte Castro,178,162,16
10,65+ Personas mayores,FEMENINO,Motora,Velez Sarsfield,136,128,8
10,65+ Personas mayores,FEMENINO,Motora,Versalles,60,55,5
10,65+ Personas mayores,FEMENINO,Motora,Villa Luro,141,130,11
10,65+ Personas mayores,FEMENINO,Motora,Villa Real,56,50,6
10,65+ Personas mayores,FEMENINO,Visceral,Floresta,24,20,4
10,65+ Personas mayores,FEMENINO,Visceral,Monte Castro,33,31,2
10,65+ Personas mayores,FEMENINO,Visceral,Velez Sarsfield,24,20,4
10,65+ Personas mayores,FEMENINO,Visceral,Versalles,7,7,0
10,65+ Personas mayores,FEMENINO,Visceral,Villa Luro,33,29,4
10,65+ Personas mayores,FEMENINO,Visceral,Villa Real,7,7,0
10,65+ Personas mayores,FEMENINO,Visual,Floresta,45,43,2
10,65+ Personas mayores,FEMENINO,Visual,Monte Castro,35,34,1
10,65+ Personas mayores,FEMENINO,Visual,Velez Sarsfield,22,21,1
10,65+ Personas mayores,FEMENINO,Visual,Versalles,11,10,1
10,65+ Personas mayores,FEMENINO,Visual,Villa Luro,23,22,1
10,65+ Personas mayores,FEMENINO,Visual,Villa Real,17,17,0
10,65+ Personas mayores,MASCULINO,Auditiva,Floresta,112,109,3
10,65+ Personas mayores,MASCULINO,Auditiva,Monte Castro,117,109,8
10,65+ Personas mayores,MASCULINO,Auditiva,Velez Sarsfield,123,119,4
10,65+ Personas mayores,MASCULINO,Auditiva,Versalles,51,50,1
10,65+ Personas mayores,MASCULINO,Auditiva,Villa Luro,121,116,5
10,65+ Personas mayores,MASCULINO,Auditiva,Villa Real,47,46,1
10,65+ Personas mayores,MASCULINO,Mental,Floresta,43,38,5
10,65+ Personas mayores,MASCULINO,Mental,Monte Castro,33,30,3
10,65+ Personas mayores,MASCULINO,Mental,Velez Sarsfield,40,37,3
10,65+ Personas mayores,MASCULINO,Mental,Versalles,9,5,4
10,65+ Personas mayores,MASCULINO,Mental,Villa Luro,39,33,6
10,65+ Personas mayores,MASCULINO,Mental,Villa Real,17,15,2
10,65+ Personas mayores,MASCULINO,Mixta,Floresta,88,78,10
10,65+ Personas mayores,MASCULINO,Mixta,Monte Castro,91,77,14
10,65+ Personas mayores,MASCULINO,Mixta,Velez Sarsfield,84,73,11
10,65+ Personas mayores,MASCULINO,Mixta,Versalles,44,39,5
10,65+ Personas mayores,MASCULINO,Mixta,Villa Luro,97,84,13
10,65+ Personas mayores,MASCULINO,Mixta,Villa Real,41,35,6
10,65+ Personas mayores,MASCULINO,Motora,Floresta,127,113,14
10,65+ Personas mayores,MASCULINO,Motora,Monte Castro,117,112,5
10,65+ Personas mayores,MASCULINO,Motora,Velez Sarsfield,122,110,12
10,65+ Personas mayores,MASCULINO,Motora,Versalles,55,52,3
10,65+ Personas mayores,MASCULINO,Motora,Villa Luro,107,99,8
10,65+ Personas mayores,MASCULINO,Motora,Villa Real,69,62,7
10,65+ Personas mayores,MASCULINO,Visceral,Floresta,53,44,9
10,65+ Personas mayores,MASCULINO,Visceral,Monte Castro,56,53,3
10,65+ Personas mayores,MASCULINO,Visceral,Velez Sarsfield,49,47,2
10,65+ Personas mayores,MASCULINO,Visceral,Versalles,16,14,2
10,65+ Personas mayores,MASCULINO,Visceral,Villa Luro,58,55,3
10,65+ Personas mayores,MASCULINO,Visceral,Villa Real,14,14,0
10,65+ Personas mayores,MASCULINO,Visual,Floresta,21,20,1
10,65+ Personas mayores,MASCULINO,Visual,Monte Castro,24,24,0
10,65+ Personas mayores,MASCULINO,Visual,Velez Sarsfield,21,20,1
10,65+ Personas mayores,MASCULINO,Visual,Versalles,7,6,1
10,65+ Personas mayores,MASCULINO,Visual,Villa Luro,29,29,0
10,65+ Personas mayores,MASCULINO,Visual,Villa Real,9,9,0
11,"0-5 Primera infancia",FEMENINO,Auditiva,Villa Gral. Mitre,1,1,0
11,"0-5 Primera infancia",FEMENINO,Mental,Villa Del Parque,4,4,0
11,"0-5 Primera infancia",FEMENINO,Mental,Villa Devoto,11,11,0
11,"0-5 Primera infancia",FEMENINO,Mental,Villa Gral. Mitre,5,5,0
11,"0-5 Primera infancia",FEMENINO,Mental,Villa Santa Rita,3,3,0
11,"0-5 Primera infancia",FEMENINO,Mixta,Villa Del Parque,5,5,0
11,"0-5 Primera infancia",FEMENINO,Mixta,Villa Devoto,4,4,0
11,"0-5 Primera infancia",FEMENINO,Mixta,Villa Gral. Mitre,4,4,0
11,"0-5 Primera infancia",FEMENINO,Motora,Villa Del Parque,1,1,0
11,"0-5 Primera infancia",MASCULINO,Auditiva,Villa Devoto,1,1,0
11,"0-5 Primera infancia",MASCULINO,Auditiva,Villa Santa Rita,1,1,0
11,"0-5 Primera infancia",MASCULINO,Mental,Villa Del Parque,28,28,0
11,"0-5 Primera infancia",MASCULINO,Mental,Villa Devoto,22,21,1
11,"0-5 Primera infancia",MASCULINO,Mental,Villa Gral. Mitre,17,17,0
11,"0-5 Primera infancia",MASCULINO,Mental,Villa Santa Rita,13,12,1
11,"0-5 Primera infancia",MASCULINO,Mixta,Villa Del Parque,7,7,0
11,"0-5 Primera infancia",MASCULINO,Mixta,Villa Devoto,6,5,1
11,"0-5 Primera infancia",MASCULINO,Mixta,Villa Gral. Mitre,1,1,0
11,"0-5 Primera infancia",MASCULINO,Mixta,Villa Santa Rita,2,2,0
11,"0-5 Primera infancia",MASCULINO,Motora,Villa Del Parque,3,3,0
11,"0-5 Primera infancia",MASCULINO,Motora,Villa Devoto,5,5,0
11,"0-5 Primera infancia",MASCULINO,Visceral,Villa Devoto,1,1,0
11,"0-5 Primera infancia",MASCULINO,Visceral,Villa Gral. Mitre,2,1,1
11,18-64 Adulto,FEMENINO,Auditiva,Villa Del Parque,60,58,2
11,18-64 Adulto,FEMENINO,Auditiva,Villa Devoto,75,74,1
11,18-64 Adulto,FEMENINO,Auditiva,Villa Gral. Mitre,39,39,0
11,18-64 Adulto,FEMENINO,Auditiva,Villa Santa Rita,27,27,0
11,18-64 Adulto,FEMENINO,Mental,Villa Del Parque,195,189,6
11,18-64 Adulto,FEMENINO,Mental,Villa Devoto,236,228,8
11,18-64 Adulto,FEMENINO,Mental,Villa Gral. Mitre,139,137,2
11,18-64 Adulto,FEMENINO,Mental,Villa Santa Rita,124,115,9
11,18-64 Adulto,FEMENINO,Mixta,Villa Del Parque,58,55,3
11,18-64 Adulto,FEMENINO,Mixta,Villa Devoto,75,68,7
11,18-64 Adulto,FEMENINO,Mixta,Villa Gral. Mitre,40,38,2
11,18-64 Adulto,FEMENINO,Mixta,Villa Santa Rita,29,26,3
11,18-64 Adulto,FEMENINO,Motora,Villa Del Parque,108,104,4
11,18-64 Adulto,FEMENINO,Motora,Villa Devoto,143,137,6
11,18-64 Adulto,FEMENINO,Motora,Villa Gral. Mitre,85,82,3
11,18-64 Adulto,FEMENINO,Motora,Villa Santa Rita,57,55,2
11,18-64 Adulto,FEMENINO,Visceral,Villa Del Parque,32,28,4
11,18-64 Adulto,FEMENINO,Visceral,Villa Devoto,39,36,3
11,18-64 Adulto,FEMENINO,Visceral,Villa Gral. Mitre,15,15,0
11,18-64 Adulto,FEMENINO,Visceral,Villa Santa Rita,22,18,4
11,18-64 Adulto,FEMENINO,Visual,Villa Del Parque,14,14,0
11,18-64 Adulto,FEMENINO,Visual,Villa Devoto,29,28,1
11,18-64 Adulto,FEMENINO,Visual,Villa Gral. Mitre,13,10,3
11,18-64 Adulto,FEMENINO,Visual,Villa Santa Rita,13,12,1
11,18-64 Adulto,MASCULINO,Auditiva,Villa Del Parque,54,53,1
11,18-64 Adulto,MASCULINO,Auditiva,Villa Devoto,55,55,0
11,18-64 Adulto,MASCULINO,Auditiva,Villa Gral. Mitre,31,31,0
11,18-64 Adulto,MASCULINO,Auditiva,Villa Santa Rita,23,22,1
11,18-64 Adulto,MASCULINO,Mental,Villa Del Parque,234,224,10
11,18-64 Adulto,MASCULINO,Mental,Villa Devoto,292,276,16
11,18-64 Adulto,MASCULINO,Mental,Villa Gral. Mitre,151,144,7
11,18-64 Adulto,MASCULINO,Mental,Villa Santa Rita,145,136,9
11,18-64 Adulto,MASCULINO,Mixta,Villa Del Parque,49,49,0
11,18-64 Adulto,MASCULINO,Mixta,Villa Devoto,70,66,4
11,18-64 Adulto,MASCULINO,Mixta,Villa Gral. Mitre,39,38,1
11,18-64 Adulto,MASCULINO,Mixta,Villa Santa Rita,43,42,1
11,18-64 Adulto,MASCULINO,Motora,Villa Del Parque,95,89,6
11,18-64 Adulto,MASCULINO,Motora,Villa Devoto,141,134,7
11,18-64 Adulto,MASCULINO,Motora,Villa Gral. Mitre,78,75,3
11,18-64 Adulto,MASCULINO,Motora,Villa Santa Rita,63,59,4
11,18-64 Adulto,MASCULINO,Visceral,Villa Del Parque,43,40,3
11,18-64 Adulto,MASCULINO,Visceral,Villa Devoto,46,42,4
11,18-64 Adulto,MASCULINO,Visceral,Villa Gral. Mitre,25,25,0
11,18-64 Adulto,MASCULINO,Visceral,Villa Santa Rita,28,26,2
11,18-64 Adulto,MASCULINO,Visual,Villa Del Parque,21,21,0
11,18-64 Adulto,MASCULINO,Visual,Villa Devoto,19,17,2
11,18-64 Adulto,MASCULINO,Visual,Villa Gral. Mitre,17,16,1
11,18-64 Adulto,MASCULINO,Visual,Villa Santa Rita,10,8,2
11,6-17 Pediátrico,FEMENINO,Auditiva,Villa Del Parque,3,2,1
11,6-17 Pediátrico,FEMENINO,Auditiva,Villa Devoto,5,4,1
11,6-17 Pediátrico,FEMENINO,Auditiva,Villa Gral. Mitre,3,3,0
11,6-17 Pediátrico,FEMENINO,Auditiva,Villa Santa Rita,5,5,0
11,6-17 Pediátrico,FEMENINO,Mental,Villa Del Parque,91,87,4
11,6-17 Pediátrico,FEMENINO,Mental,Villa Devoto,103,102,1
11,6-17 Pediátrico,FEMENINO,Mental,Villa Gral. Mitre,56,56,0
11,6-17 Pediátrico,FEMENINO,Mental,Villa Santa Rita,50,49,1
11,6-17 Pediátrico,FEMENINO,Mixta,Villa Del Parque,13,13,0
11,6-17 Pediátrico,FEMENINO,Mixta,Villa Devoto,24,23,1
11,6-17 Pediátrico,FEMENINO,Mixta,Villa Gral. Mitre,4,4,0
11,6-17 Pediátrico,FEMENINO,Mixta,Villa Santa Rita,8,8,0
11,6-17 Pediátrico,FEMENINO,Motora,Villa Del Parque,8,8,0
11,6-17 Pediátrico,FEMENINO,Motora,Villa Devoto,3,3,0
11,6-17 Pediátrico,FEMENINO,Motora,Villa Gral. Mitre,2,2,0
11,6-17 Pediátrico,FEMENINO,Motora,Villa Santa Rita,6,6,0
11,6-17 Pediátrico,FEMENINO,Visceral,Villa Del Parque,1,1,0
11,6-17 Pediátrico,FEMENINO,Visceral,Villa Devoto,1,1,0
11,6-17 Pediátrico,FEMENINO,Visceral,Villa Gral. Mitre,2,2,0
11,6-17 Pediátrico,FEMENINO,Visual,Villa Del Parque,2,1,1
11,6-17 Pediátrico,FEMENINO,Visual,Villa Devoto,3,3,0
11,6-17 Pediátrico,FEMENINO,Visual,Villa Gral. Mitre,1,1,0
11,6-17 Pediátrico,FEMENINO,Visual,Villa Santa Rita,1,1,0
11,6-17 Pediátrico,MASCULINO,Auditiva,Villa Del Parque,4,4,0
11,6-17 Pediátrico,MASCULINO,Auditiva,Villa Devoto,3,2,1
11,6-17 Pediátrico,MASCULINO,Auditiva,Villa Gral. Mitre,1,1,0
11,6-17 Pediátrico,MASCULINO,Auditiva,Villa Santa Rita,3,3,0
11,6-17 Pediátrico,MASCULINO,Mental,Villa Del Parque,259,253,6
11,6-17 Pediátrico,MASCULINO,Mental,Villa Devoto,269,250,19
11,6-17 Pediátrico,MASCULINO,Mental,Villa Gral. Mitre,137,132,5
11,6-17 Pediátrico,MASCULINO,Mental,Villa Santa Rita,142,137,5
11,6-17 Pediátrico,MASCULINO,Mixta,Villa Del Parque,19,17,2
11,6-17 Pediátrico,MASCULINO,Mixta,Villa Devoto,24,24,0
11,6-17 Pediátrico,MASCULINO,Mixta,Villa Gral. Mitre,14,14,0
11,6-17 Pediátrico,MASCULINO,Mixta,Villa Santa Rita,14,14,0
11,6-17 Pediátrico,MASCULINO,Motora,Villa Del Parque,4,3,1
11,6-17 Pediátrico,MASCULINO,Motora,Villa Devoto,8,7,1
11,6-17 Pediátrico,MASCULINO,Motora,Villa Gral. Mitre,1,1,0
11,6-17 Pediátrico,MASCULINO,Motora,Villa Santa Rita,2,2,0
11,6-17 Pediátrico,MASCULINO,Visceral,Villa Del Parque,5,5,0
11,6-17 Pediátrico,MASCULINO,Visceral,Villa Devoto,7,6,1
11,6-17 Pediátrico,MASCULINO,Visceral,Villa Santa Rita,1,1,0
11,6-17 Pediátrico,MASCULINO,Visual,Villa Del Parque,1,1,0
11,6-17 Pediátrico,MASCULINO,Visual,Villa Devoto,3,3,0
11,6-17 Pediátrico,MASCULINO,Visual,Villa Gral. Mitre,1,1,0
11,6-17 Pediátrico,MASCULINO,Visual,Villa Santa Rita,1,1,0
11,65+ Personas mayores,FEMENINO,Auditiva,Villa Del Parque,218,207,11
11,65+ Personas mayores,FEMENINO,Auditiva,Villa Devoto,253,243,10
