sexo,rango_etario,comuna,barrio,estado_cud,junta_discapacidad,orientación_prestacional,tipo_orientacion_prestacional_1,tipo_orientacion_prestacional_2,tipo_orientacion_prestacional_3,tipo_orientacion_prestacional_4,otra_orientacion_prestacional,tipo_de_vivienda,alfabetizacion,cobertura_de_salud,total,cud_activos,cud_vencidos
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,5,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Centro de rehabilitación pers. discapacidad visual,Hogar,Transporte,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,,Alfabetizado/a,Prepaga,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,PAMI,5,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Pieza en hotel familiar o pensión,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Casa,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Residencia,Transporte,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Casa,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,PAMI,4,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Prepaga,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,23,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,23,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,17,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,6,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Otro,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Motora,Sin orientación prestacional,,,,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Pieza en hotel familiar o pensión,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,4,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Casa,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,,Alfabetizado/a,PAMI,6,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Casa,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Prepaga,3,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Pública,2,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,No alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Otro,Alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,,,,,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,,,,Departamento,No alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Monserrat,Vigente,Visual,Sin orientación prestacional,,,,,,,Alfabetizado/a,Pública,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,5,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,10,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Residencia,Transporte,,,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Prepaga,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,3,0,0
Femenino,65+ Personas mayores,1,Puerto Madero,Vigente,Visceral,Con orientación prestacional,Hogar,Prestaciones de rehabilitación,Transporte,,,Casa,Alfabetizado/a,Pública,1,0,0
